id,title,digest,url,author,publish_time
"466","金融*33 | 汉能投资、华兴资本、中金等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495279&idx=3&sn=bff8ca3b68f8c3589a5e5c190257a3a8&chksm=e9f93181de8eb897542009b651f7ec9c1f3b5f2b556f6804b9eb033a0fe7aa5f46e1ad878831&scene=27#wechat_redirect","Yan","2019-11-29 18:00:00"
"467","多行业*19 | 玛氏、联合利华、欧莱雅等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495279&idx=4&sn=c4819f0b03f60c09f84ce9a0f14debb1&chksm=e9f93181de8eb8974cb1dee486fd6e6818ac7f7b5dfffe2c7703fb61973e3db18a1cffd06c3b&scene=27#wechat_redirect","Yan","2019-11-29 18:00:00"
"468","互联网*10 | 亚马逊、字节跳动、百度等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495264&idx=1&sn=86b6f77012b0bf86a442418c2e13ddba&chksm=e9f9318ede8eb898e3d8924a70928dc18c185d6ce018b15da451d1052bbf887be97fc9b31d2a&scene=27#wechat_redirect","","2019-11-28 08:00:00"
"469","咨询*7 | 平安战略、罗兰贝格、怡安翰威特等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495264&idx=2&sn=5753672e9ea91224053c18edec8c051e&chksm=e9f9318ede8eb898a3888ea882da7491987e95a7cc970549d0d86e86a71369cde6688ac74405&scene=27#wechat_redirect","","2019-11-28 08:00:00"
"470","金融*11 | 红杉资本、经纬中国、联想创投等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495264&idx=3&sn=4dd2f538089c5119d08209fbd7d6cbcc&chksm=e9f9318ede8eb898504f00ecb56664f58e1e2b0a1d056f493e245d6fac9871a2de533df200c4&scene=27#wechat_redirect","","2019-11-28 08:00:00"
"471","多行业*8 | 雅诗兰黛、宝马、腾讯等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495264&idx=4&sn=737549e1303e14b52ddccac9271685eb&chksm=e9f9318ede8eb8987ac6ae60e3a9ea831da90c2c0cf25fd8da56e332df78c114a5710744a3df&scene=27#wechat_redirect","","2019-11-28 08:00:00"
"472","特别推荐 | 腾讯PCG产品策划实习生","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495259&idx=1&sn=fea2576c71a51824fe2a4a0189180f99&chksm=e9f931b5de8eb8a376bbb5a21b338e11e7d67ebcb4eb2b6e853729a58cd413aadf0c9a375372&scene=27#wechat_redirect","","2019-11-27 08:00:00"
"473","互联网*6 | 腾讯、字节跳动、滴滴、网易游戏等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495259&idx=2&sn=077b7527812988f10e5f5a8eb7e81c8c&chksm=e9f931b5de8eb8a3c9d9ed2cf124b3f614273e743275b2c562ee2023e1419ee822fb699acdf6&scene=27#wechat_redirect","JC","2019-11-27 08:00:00"
"474","咨询*9 | 麦肯锡、腾讯商业分析、平安战略、罗兰贝格、帕特侬等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495259&idx=3&sn=e82a91b7df4d364eb39272b303f410bb&chksm=e9f931b5de8eb8a39b653678fa37e1c253d93a07637b15bc2ffa7e2aa9ddae319e73577c91b6&scene=27#wechat_redirect","JC","2019-11-27 08:00:00"
"475","金融*26 | 中金公司、IDG Capital、达晨创投等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495259&idx=4&sn=77431cf460e094b9d297497efba5bb3b&chksm=e9f931b5de8eb8a3c017057c127099acaaf13c5468944a7b00f99503472326f86e925736ba9e&scene=27#wechat_redirect","JC","2019-11-27 08:00:00"
"476","多行业*4 | 欧莱雅、奥美、FCA等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495259&idx=5&sn=8742312ff9299c5c3458841f315505e6&chksm=e9f931b5de8eb8a32dd28be78bb6be9b05daef8a98597d4bb8f14f14ab253f1cf975cfcc7bf0&scene=27#wechat_redirect","JC","2019-11-27 08:00:00"
"477","特别推荐 | L&#39;Oréal China Chief Digital Officer Data Team Intern","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495246&idx=1&sn=c06aa60d025447a38523ede54d64bcb6&chksm=e9f931a0de8eb8b6905b426949367a663699b37f25f8262e7faead4497c326b2032febe142a1&scene=27#wechat_redirect","西西","2019-11-26 08:00:00"
"478","互联网*12 | 腾讯、亚马逊、字节跳动、滴滴出行等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495246&idx=2&sn=71359b5677a8a2f11e7024d7dd1c3fa3&chksm=e9f931a0de8eb8b678e1b2ae6f5b2f378c63e3d3d70f2652cbd06eff87b22c1de602be7045f3&scene=27#wechat_redirect","西西","2019-11-26 08:00:00"
"479","咨询*7 | 罗兰贝格、平安战略、新东方在线等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495246&idx=3&sn=f40974de44c2f2cf1e951d86886fad3e&chksm=e9f931a0de8eb8b61c0e830618ee9bde2fa2b56ac53edfc792e93bb094f6daa01b98556b3175&scene=27#wechat_redirect","西西","2019-11-26 08:00:00"
"480","金融*26 | 中金公司、中信证券、国泰君安等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495246&idx=4&sn=42d8233bcd8b6fbcc5081a767e3f8a60&chksm=e9f931a0de8eb8b60ff504c4da0c55acdcdbdbdde399b5557fb48a82f89e91a2f8e7efbaa2e8&scene=27#wechat_redirect","西西","2019-11-26 08:00:00"
"481","多行业*20 | 罗兰贝格、欧莱雅、特斯拉、西门子等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495246&idx=5&sn=0babbd084849200509e6a2041d7e807b&chksm=e9f931a0de8eb8b65136bcd6be7abfd567e0ac2c67a70c33adae264674d9623621230d05b245&scene=27#wechat_redirect","西西","2019-11-26 08:00:00"
"482","特别推荐 | 越秀集团多岗位实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495221&idx=1&sn=4ccd845e6afcfae3603831eab7d82f06&chksm=e9f931dbde8eb8cd3d8daaf9319ef861cd955e2916bd7ca95d0ae94dac03cee010536f9ce9c9&scene=27#wechat_redirect","Tang","2019-11-25 08:00:00"
"483","互联网*11 | 字节跳动、美团、京东等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495221&idx=2&sn=5fdf330debe37554d40712eb6724f4cb&chksm=e9f931dbde8eb8cd09f87527ca747faa739dc6cfe93a14fda2026a48de0a141064fd310332f3&scene=27#wechat_redirect","Tang","2019-11-25 08:00:00"
"484","咨询*6 | 腾讯战略、安永帕特农、IQVIA等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495221&idx=3&sn=c0207dcc51bfe3d5e2a756b133889d5a&chksm=e9f931dbde8eb8cd39585a93d969343019784019bd642d5ecace3b36fca6ac42e7bc21b1fb77&scene=27#wechat_redirect","Tang","2019-11-25 08:00:00"
"485","金融*24 | 达晨创投、广发证券、复星集团等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495221&idx=4&sn=4dc0801c74071cffcae185dba3ff6bbf&chksm=e9f931dbde8eb8cd8b6c6092716762e338f2c252f0968e1358ff6af6a65ac08394dd9bfb644b&scene=27#wechat_redirect","Tang","2019-11-25 08:00:00"
"486","多行业*14 | l联合利华、罗德公关、HAYS等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495221&idx=5&sn=76f067da54eac31028decc39382db180&chksm=e9f931dbde8eb8cd7b75ac89aaa8d6edd608f2ebdc3af3cbdc70f67a8b6a0dddfd9fc7eaf426&scene=27#wechat_redirect","Tang","2019-11-25 08:00:00"
"487","和月入3W的学弟聊了一小时，我有些崩溃了","有空还是多逛逛招聘网站吧…","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495207&idx=1&sn=e8c8e569aec61f48bf77ae3601278da9&chksm=e9f931c9de8eb8df3757789eea2e83825b8d9ccff620bbaf83c4e783a12b1ef7a26a2d1f713d&scene=27#wechat_redirect","Flora","2019-11-23 12:00:00"
"488","互联网*8 | 字节跳动、腾讯、滴滴等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495202&idx=1&sn=e9a2b8c33edafd9ff9564ef7bf3e21a5&chksm=e9f931ccde8eb8da136eca25be93e59ded2fbe31438ec9531b2786e571c5c7d55bf044b0b794&scene=27#wechat_redirect","Yan","2019-11-22 18:00:00"
"489","咨询*11 | 腾讯战略、帕特侬、快手商业分析等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495202&idx=2&sn=67b1ba6640e3ab6d3738af1b26a07538&chksm=e9f931ccde8eb8dac9a4710acc9bde400d537e0058a641a62dae3f4af8d881a249a8ea68bcff&scene=27#wechat_redirect","Yan","2019-11-22 18:00:00"
"490","金融*23 | 华兴资本、南方基金、广发证券等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495202&idx=3&sn=6a0a1bcd99352fe45fe8426fd519c879&chksm=e9f931ccde8eb8da4ac7f5e52be08b9f20b39f448707393307ff5922b12fce2488b6cfc74c61&scene=27#wechat_redirect","Yan","2019-11-22 18:00:00"
"491","多行业*7 | 联合利华、百事、欧莱雅等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495202&idx=4&sn=4486f6f98166b8a7abfdad768ca3b390&chksm=e9f931ccde8eb8da370d9ffc890ffb449aa67c10df6880ec78b8793991a7d96c6ca291bd0233&scene=27#wechat_redirect","Yan","2019-11-22 18:00:00"
"492","互联网*7 | 腾讯、百度、抖音等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495184&idx=1&sn=651299a396d36ab979ccff63018d65e3&chksm=e9f931fede8eb8e81271a852276d8c554b4299749b1de5b3583b2da48bb817565d9597b3ea18&scene=27#wechat_redirect","","2019-11-21 08:01:00"
"493","咨询*12 | 大众汽车战略、宝马战略、埃森哲、德勤咨询等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495184&idx=2&sn=2bb1e62d6794b11535744c337412e302&chksm=e9f931fede8eb8e832aa0d06df970393d28e45a17f930bfad769380cb72a02806a8b4f66959b&scene=27#wechat_redirect","","2019-11-21 08:01:00"
"494","金融*18 | 腾讯投资、建设银行、国泰君安等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495184&idx=3&sn=12beec892ba9e42de9362e0c1e840d69&chksm=e9f931fede8eb8e850068e691e0015f8d2c7df6065409c9b2cb5c13c39c8647671963b2a30bd&scene=27#wechat_redirect","","2019-11-21 08:01:00"
"495","多行业*6 | 联合利华、卡夫亨氏等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495184&idx=4&sn=d796f5c1374ba06c439aaec2535c3aaf&chksm=e9f931fede8eb8e807910a066c8821a24fba77c98767673d81b6901ce2a3b0fc43fd13177f31&scene=27#wechat_redirect","","2019-11-21 08:01:00"
"496","特别推荐 | 欢聚时代多岗位实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495182&idx=1&sn=7e2c1f2f49f7d6a326ae61c509d2ce9f&chksm=e9f931e0de8eb8f6f6bfecc4676a90945e6ee6b74cebcb51ebf168f9d55266c948c282b86618&scene=27#wechat_redirect","","2019-11-20 08:00:00"
"497","互联网*29 | 腾讯、字节跳动、百度、京东、滴滴、网易游戏等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495182&idx=2&sn=e00c960e644737b33fd600f09c29c9d4&chksm=e9f931e0de8eb8f6b8a1b80d86d2a52f2e7b348b1e0529b24461cd70de8f1e6ef3fc53450b43&scene=27#wechat_redirect","JC","2019-11-20 08:00:00"
"498","咨询*9 | 美团战投、好未来战投、OC&amp;C等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495182&idx=3&sn=faac7f542a679085bd2d436df1fc403b&chksm=e9f931e0de8eb8f68ee620d94bfe87138b8c971ca48a589385ae485a951abb1c727dcf2b4df1&scene=27#wechat_redirect","JC","2019-11-20 08:00:00"
"499","金融*18 | 中金公司、法国巴黎银行、国泰君安等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495182&idx=4&sn=9e0721704d8d06a11d3c8e0ecef87819&chksm=e9f931e0de8eb8f6718e705b13440dd18fae2808dd25b270aadb85e05e0a5ff50aef2bcff924&scene=27#wechat_redirect","JC","2019-11-20 08:00:00"
"500","多行业*7 | 奥美、罗兰贝格、和君、融创等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495182&idx=5&sn=597b73e0f90dc1ce9e6aa7f24539d0e2&chksm=e9f931e0de8eb8f64301e6ec3e4a67be45a78ad60f529de4f9d8886bf25bc007f24e6fc784e2&scene=27#wechat_redirect","JC","2019-11-20 08:00:00"
"501","干货 | 我如何从两年券商实习学到无数干货","四家券商行研老司机的经验分享，两年中学到的无数干货。","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495172&idx=1&sn=5d2e0dd22de95f47161276beb02f97a5&chksm=e9f931eade8eb8fcf8b7f3421aba7574776d6915a33787d2a0a6f1f0114023da49decea32057&scene=27#wechat_redirect","祁连刀客","2019-11-19 08:00:00"
"502","互联网*13 | 腾讯、字节跳动、京东、IBM等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495172&idx=2&sn=924380fdb0567a1265769fe43135d601&chksm=e9f931eade8eb8fce245c5a6ea29d3d87b17ae15f14aafe3799cbb14d9b55bf1e3d5f37d6c4c&scene=27#wechat_redirect","西西","2019-11-19 08:00:00"
"503","咨询*7 | 埃森哲、美团、京东战略、新东方战略等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495172&idx=3&sn=06b03e7d102ec3df4084f347933986f0&chksm=e9f931eade8eb8fc424dc061c441520ec03e3318a82e03dd6a4d6292b957a3781f7869502f4e&scene=27#wechat_redirect","西西","2019-11-19 08:00:00"
"504","金融*28 | 广发证券、招商银行、华泰证券、国泰君安等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495172&idx=4&sn=8abf3f7646ed3331150539bd10913bbe&chksm=e9f931eade8eb8fc9f41be61f0a3cb00546608d0e7e84bb35c8378a24ff323dd456a7482c66c&scene=27#wechat_redirect","西西","2019-11-19 08:00:00"
"505","多行业*11 | 玛氏、英特尔、联合利华、酷狗音乐等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495172&idx=5&sn=453f21e6d394e5fe6f7c089b434dc3e6&chksm=e9f931eade8eb8fc5f1f7e4392f325165cffb628a29be3ea8e191e8028e5eb920226b48b3d94&scene=27#wechat_redirect","西西","2019-11-19 08:00:00"
"506","特别推荐 | 越秀集团多岗位实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495156&idx=1&sn=57ff0041d53bf1234ae0c5bdffef53f1&chksm=e9f9321ade8ebb0cfadfa930fc6f78549d84521937a88d13cb9f52c268a99395a798b30efbd1&scene=27#wechat_redirect","Tang","2019-11-18 08:00:00"
"507","互联网*6 | 字节跳动、腾讯、美团点评等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495156&idx=2&sn=1ab99b35f592d2a6c0bfe5a9edc262bb&chksm=e9f9321ade8ebb0c4e054ac4ef5f99ef8f1e7aee41495ae6821602291cc8d95059997d1500a2&scene=27#wechat_redirect","Tang","2019-11-18 08:00:00"
"508","咨询*3 | L.E.K.、依图科技战略部、益普索等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495156&idx=3&sn=77734c1a2eb7d83d2af7ec5e7c84e0d3&chksm=e9f9321ade8ebb0c544c56545c268989f99ea7fc46a7a800ce0026f0e32514339879fc8c11ab&scene=27#wechat_redirect","Tang","2019-11-18 08:00:00"
"509","金融*13 | 华泰联合、招商证券、广发证券等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495156&idx=4&sn=cb246bf1cd9ace0d89b404fb2712bc12&chksm=e9f9321ade8ebb0c079f3ed5e58cbe3bcffc540017f11c7cd7dc920818d7c95e82676341fee8&scene=27#wechat_redirect","Tang","2019-11-18 08:00:00"
"510","多行业*8 | l联合利华、麦肯光明、万博宣伟等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495156&idx=5&sn=c1e6a004b8a2008138a41d783a4c2607&chksm=e9f9321ade8ebb0c47b45ae77f0b694b09aca3bbe946a2b2911e6a48c179abf40f3bfef50f8c&scene=27#wechat_redirect","Tang","2019-11-18 08:00:00"
"511","互联网*12 | 字节跳动、腾讯、美团等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495112&idx=1&sn=e46d7dffdb6c10bd8397ac77ef3306a5&chksm=e9f93226de8ebb30351e94129ce869327bb89b05de96341a53ec2d8a720a5dcc76ff0a3f4b40&scene=27#wechat_redirect","Yan","2019-11-15 18:00:00"
"512","咨询*17 | 麦肯锡、罗兰贝格、L.E.K等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495112&idx=2&sn=72a7787d3f68308a35d781d17362df40&chksm=e9f93226de8ebb30150da19076dc2043239a305c21c51eb880256116fed243c2db0fd1d6ff8f&scene=27#wechat_redirect","Yan","2019-11-15 18:00:00"
"513","金融*23 | 中金、腾讯投资、中信建投等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495112&idx=3&sn=f5962536bcc45fb856e79915bb6adc2f&chksm=e9f93226de8ebb306bd0aabd55ae8926e010889b7224d4c1379dc68cf9fe2e130e70a143957b&scene=27#wechat_redirect","Yan","2019-11-15 18:00:00"
"514","多行业*14 | 欧莱雅、特斯拉、捷豹路虎等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495112&idx=4&sn=399d331d28ae762922f50722d84b100b&chksm=e9f93226de8ebb30cea4f7818617dc08b60adc60573ce162b363ebe525cd3e4419c80b99c0cf&scene=27#wechat_redirect","Yan","2019-11-15 18:00:00"
"515","互联网*7 | 字节跳动、百度、滴滴出行等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495085&idx=1&sn=fd176f0b4109854e1e4a1d7bfe83e094&chksm=e9f93243de8ebb55365efd1c10d7dd603425ed8fcb6d20ea8a981d767d9b49077ee5df4a3d9d&scene=27#wechat_redirect","","2019-11-14 08:01:00"
"516","咨询*9 | 安永帕特侬、埃森哲、尼尔森等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495085&idx=2&sn=b7b4324ef581f279f76b0bef9cecf056&chksm=e9f93243de8ebb55a9c91792ca6b78412cbebdd90b0f5eb9e4270964e43ecb22aca939ba4970&scene=27#wechat_redirect","","2019-11-14 08:01:00"
"517","金融*25 | 中金公司、华兴资本、腾讯投资、广发证券等实习帖","关注并标星“今日实习”，第一时间获得最新实习资讯","http://mp.weixin.qq.com/s?__biz=MzI1MDg3NDQ5Nw==&mid=2247495085&idx=3&sn=197d430c0ecb60a44d3f506291be113b&chksm=e9f93243de8ebb5583d2cf87ede18fe38fc93018191a217f7f12071f9cc7d7a2902fb7851739&scene=27#wechat_redirect","","2019-11-14 08:01:00"
